IdMutation,DateMutation,ValeurFonciere,TypeMutation,IdLogement
16111,2020-05-14,237000.0,Vente,15745
16112,2020-06-30,300000.0,Vente,15746
16113,2020-02-14,131202.3,Vente,15747
16114,2020-06-19,272700.0,Vente,15748
16115,2020-02-13,162119.0,Vente,15749
16116,2020-05-16,208500.0,Vente,15750
16117,2020-06-04,125000.0,Vente,15751
16118,2020-02-10,174900.0,Vente,15752
16119,2020-06-08,69000.0,Vente,15753
16120,2020-02-20,62000.0,Vente,15754
16121,2020-03-02,107000.0,Vente,15755
16122,2020-03-30,95000.0,Vente,15756
16123,2020-05-29,148000.0,Vente,15757
16124,2020-05-20,142000.0,Vente,15758
16125,2020-06-30,100000.0,Vente,15759
16126,2020-02-13,71000.0,Vente,15760
16127,2020-02-27,196100.0,Vente,15761
16128,2020-02-27,72500.0,Vente,15762
16129,2020-02-18,123250.0,Vente,15763
16130,2020-02-28,68125.0,Vente,15764
16131,2020-04-10,91750.0,Vente,15764
16132,2020-04-10,89000.0,Vente,15765
16133,2020-03-10,89000.0,Vente,15766
16134,2020-02-28,115000.0,Vente,15767
16135,2020-02-26,113000.0,Vente,15768
16136,2020-05-29,100000.0,Vente,15769
16137,2020-01-29,110000.0,Vente,15770
16138,2020-03-10,91000.0,Vente,15771
16139,2020-03-06,233000.0,Vente,15772
16140,2020-03-03,105975.0,Vente,15773
16141,2020-05-25,178471.27,Vente,15774
16142,2020-02-28,222600.0,Vente,15775
16143,2020-03-13,70000.0,Vente,15776
16144,2020-03-03,177000.0,Vente,15777
16145,2020-03-12,109025.0,Vente,15778
16146,2020-05-19,94145.0,Vente,15779
16147,2020-05-28,82925.0,Vente,15780
16148,2020-03-10,161694.0,Vente,15781
16149,2020-03-03,66000.0,Vente,15782
16150,2020-04-24,47100.0,Vente,15783
16151,2020-03-13,82353.0,Vente,15784
16152,2020-03-11,27010.0,Vente,15785
16153,2020-03-20,62600.0,Vente,15786
16154,2020-03-19,192500.0,Vente,15787
16155,2020-06-26,182000.0,Vente,15787
16156,2020-03-12,235000.0,Vente,15788
16157,2020-03-05,304428.22,Vente,15789
16158,2020-03-11,99400.0,Vente,15790
16159,2020-03-26,157075.0,Vente,15791
16160,2020-03-20,128500.0,Vente,15792
16161,2020-06-30,99000.0,Vente,15793
16162,2020-03-19,269900.0,Vente,15794
16163,2020-03-11,578000.0,Vente,15795
16164,2020-03-02,181133.0,Vente,15796
16165,2020-03-13,53000.0,Vente,15797
16166,2020-03-31,140065.0,Vente,15798
16167,2020-05-12,129948.0,Vente,15799
16168,2020-06-17,138500.0,Vente,15800
16169,2020-04-02,210000.0,Vente,15801
16170,2020-04-03,266700.0,Vente,15802
16171,2020-04-03,147500.0,Vente,15803
16172,2020-03-26,413500.0,Vente,15804
16173,2020-03-19,92880.0,Vente,15805
16174,2020-03-26,85800.0,Vente,15806
16175,2020-05-22,127500.0,Vente,15807
16176,2020-01-30,144000.0,Vente,15808
16177,2020-03-30,134000.0,Vente,15809
16178,2020-01-21,98650.0,Vente,15810
16179,2020-02-04,98800.0,Vente,15811
16180,2020-02-24,130300.0,Vente,15812
16181,2020-05-18,133100.0,Vente,15813
16182,2020-01-29,440824.0,Vente,15814
16183,2020-06-24,506600.0,Vente,15815
16184,2020-01-16,695000.0,Vente,15816
16185,2020-02-14,388000.0,Vente,15817
16186,2020-01-09,384521.0,Vente,15818
16187,2020-01-31,370450.0,Vente,15819
16188,2020-03-10,399993.0,Vente,15820
16189,2020-03-02,256000.0,Vente,15821
16190,2020-04-29,344000.0,Vente,15822
16191,2020-05-25,610000.0,Vente,15823
16192,2020-05-25,225312.0,Vente,15824
16193,2020-02-28,162000.0,Vente,15825
16194,2020-05-19,275110.0,Vente,15826
16195,2020-06-05,465000.0,Vente,15827
16196,2020-06-15,450000.0,Vente,15828
16197,2020-06-15,445000.0,Vente,15829
16198,2020-06-04,499000.0,Vente,15830
16199,2020-06-05,610755.0,Vente,15831
16200,2020-03-20,318000.0,Vente,15832
16201,2020-04-15,141750.0,Vente,15833
16202,2020-04-17,227000.0,Vente,15834
16203,2020-05-07,72000.0,Vente,15835
16204,2020-04-17,18500.0,Vente,15836
16205,2020-06-30,66500.0,Vente,15837
16206,2020-04-28,141216.0,Vente,15838
16207,2020-04-17,101500.0,Vente,15839
16208,2020-06-12,136000.0,Vente,15839
16209,2020-04-24,229000.0,Vente,15840
16210,2020-04-30,472000.0,Vente,15841
16211,2020-04-30,76000.0,Vente,15842
16212,2020-05-14,85000.0,Vente,15843
16213,2020-05-20,138900.0,Vente,15844
16214,2020-06-17,110000.0,Vente,15845
16215,2020-05-11,307000.0,Vente,15846
16216,2020-05-11,102500.0,Vente,15847
16217,2020-05-12,92682.0,Vente,15848
16218,2020-04-30,139990.0,Vente,15849
16219,2020-06-05,130000.0,Vente,15850
16220,2020-04-28,105072.0,Vente,15851
16221,2020-05-15,129488.1,Vente,15852
16222,2020-05-25,270145.0,Vente,15853
16223,2020-04-29,186000.0,Vente,15854
16224,2020-05-12,191500.0,Vente,15855
16225,2020-06-05,199000.0,Vente,15856
16226,2020-05-12,125000.0,Vente,15857
16227,2020-05-29,132000.0,Vente,15858
16228,2020-05-12,161000.0,Vente,15859
16229,2020-05-07,60000.0,Vente,15860
16230,2020-03-13,204000.0,Vente,15861
16231,2020-05-11,42000.0,Vente,15862
16232,2020-05-12,68800.0,Vente,15863
16233,2020-05-04,126526.03,Vente,15864
16234,2020-05-15,402000.0,Vente,15865
16235,2020-05-14,169000.0,Vente,15866
16236,2020-05-14,88360.0,Vente,15867
16237,2020-05-27,94000.0,Vente,15868
16238,2020-05-15,40000.0,Vente,15869
16239,2020-06-15,68000.0,Vente,15870
16240,2020-05-18,226000.0,Vente,15871
16241,2020-04-30,327000.0,Vente,15872
16242,2020-05-15,295000.0,Vente,15873
16243,2020-05-25,132900.0,Vente,15874
16244,2020-05-26,183700.0,Vente,15875
16245,2020-05-20,235000.0,Vente,15876
16246,2020-05-20,139500.0,Vente,15877
16247,2020-05-15,130000.0,Vente,15878
16248,2020-04-03,102300.0,Vente,15879
16249,2020-06-26,213300.0,Vente,15880
16250,2020-01-16,92000.0,Vente,15881
16251,2020-05-22,100000.0,Vente,15882
16252,2020-02-03,65000.0,Vente,15883
16253,2020-05-19,236486.48,Vente,15884
16254,2020-05-28,102800.0,Vente,15885
16255,2020-05-27,78000.0,Vente,15886
16256,2020-05-07,170000.0,Vente,15887
16257,2020-05-19,396200.0,Vente,15888
16258,2020-05-29,98020.0,Vente,15889
16259,2020-05-29,97295.0,Vente,15889
16260,2020-06-08,88100.0,Vente,15890
16261,2020-06-08,74530.0,Vente,15891
16262,2020-06-11,73515.0,Vente,15891
16263,2020-05-19,147000.0,Vente,15892
16264,2020-05-25,230000.0,Vente,15893
16265,2020-06-10,242654.0,Vente,15894
16266,2020-05-26,135400.0,Vente,15895
16267,2020-05-20,165000.0,Vente,15896
16268,2020-05-25,240000.0,Vente,15897
16269,2020-05-15,171000.0,Vente,15898
16270,2020-05-18,110000.0,Vente,15899
16271,2020-02-07,262200.0,Vente,15900
16272,2020-05-28,96000.0,Vente,15901
16273,2020-05-19,122000.0,Vente,15902
16274,2020-01-22,60200.0,Vente,15903
16275,2020-05-15,84000.0,Vente,15904
16276,2020-06-04,121800.0,Vente,15905
16277,2020-06-06,245450.0,Vente,15906
16278,2020-05-15,81000.0,Vente,15907
16279,2020-05-26,300300.0,Vente,15908
16280,2020-06-03,204400.0,Vente,15909
16281,2020-06-04,187000.0,Vente,15910
16282,2020-06-30,160000.0,Vente,15911
16283,2020-06-17,127500.0,Vente,15912
16284,2020-05-14,209000.0,Vente,15913
16285,2020-05-29,181000.0,Vente,15914
16286,2020-06-19,82224.0,Vente,15915
16287,2020-05-25,227500.0,Vente,15916
16288,2020-05-19,87000.0,Vente,15917
16289,2020-05-27,77000.0,Vente,15918
16290,2020-06-02,56000.0,Vente,15919
16291,2020-05-28,68000.0,Vente,15920
16292,2020-05-18,549000.0,Vente,15921
16293,2020-05-14,355000.0,Vente,15922
16294,2020-05-28,479500.0,Vente,15923
16295,2020-05-28,84000.0,Vente,15924
16296,2020-05-29,404000.0,Vente,15925
16297,2020-06-02,185000.0,Vente,15926
16298,2020-06-03,241000.0,Vente,15927
16299,2020-05-28,177000.0,Vente,15928
16300,2020-06-03,190000.0,Vente,15928
16301,2020-06-16,120000.0,Vente,15929
16302,2020-05-28,172720.0,Vente,15930
16303,2020-06-05,186500.0,Vente,15931
16304,2020-06-12,,Vente,15932
16305,2020-02-01,353000.0,Vente,15933
16306,2020-05-28,216500.0,Vente,15934
16307,2020-06-15,65000.0,Vente,15935
16308,2020-03-27,521516.3,Vente,15936
16309,2020-06-05,360000.0,Vente,15937
16310,2020-05-19,211000.0,Vente,15938
16311,2020-05-28,235500.0,Vente,15939
16312,2020-05-20,250000.0,Vente,15940
16313,2020-02-17,175000.0,Vente,15941
16314,2020-02-19,212277.1,Vente,15941
16315,2020-05-28,117810.0,Vente,15942
16316,2020-06-10,336000.0,Vente,15943
16317,2020-06-17,32500.0,Vente,15944
16318,2020-01-30,577900.0,Vente,15945
16319,2020-05-29,88000.0,Vente,15946
16320,2020-06-11,206000.0,Vente,15947
16321,2020-06-15,142500.0,Vente,15948
16322,2020-06-02,247850.0,Vente,15949
16323,2020-06-02,230000.0,Vente,15950
16324,2020-06-18,59000.0,Vente,15951
16325,2020-06-15,420605.1,Vente,15952
16326,2020-06-08,104000.0,Vente,15953
16327,2020-06-11,196000.0,Vente,15954
16328,2020-06-18,111950.0,Vente,15955
16329,2020-06-25,119375.0,Vente,15956
16330,2020-06-12,499000.0,Vente,15957
16331,2020-06-22,310000.0,Vente,15958
16332,2020-06-17,229000.0,Vente,15959
16333,2020-06-18,64000.0,Vente,15960
16334,2020-04-08,131000.0,Vente,15961
16335,2020-05-19,350000.0,Vente,15962
16336,2020-06-18,495000.0,Vente,15963
16337,2020-06-15,425000.0,Vente,15964
16338,2020-06-09,213200.0,Vente,15965
16339,2020-06-16,164000.0,Vente,15966
16340,2020-06-12,148000.0,Vente,15967
16341,2020-06-22,192000.0,Vente,15968
16342,2020-06-25,107900.0,Vente,15969
16343,2020-06-30,158000.0,Vente,15970
16344,2020-06-30,164000.0,Vente,15971
16345,2020-06-19,129000.0,Vente,15972
16346,2020-06-30,166862.0,Vente,15973
16347,2020-06-08,95000.0,Vente,15974
16348,2020-05-14,355500.0,Vente,15975
16349,2020-06-23,286500.0,Vente,15976
16350,2020-06-25,103239.0,Vente,15977
16351,2020-06-30,105000.0,Vente,15978
16352,2020-06-26,124000.0,Vente,15979
16353,2020-06-17,140000.0,Vente,15980
16354,2020-06-17,151200.0,Vente,15981
16355,2020-06-18,71960.0,Vente,15982
16356,2020-06-30,70000.0,Vente,15983
16357,2020-06-30,287000.0,Vente,15984
16358,2020-06-25,288000.0,Vente,15985
16359,2020-06-19,145000.0,Vente,15986
16360,2020-06-19,154000.0,Vente,15987
16361,2020-06-19,175000.0,Vente,15988
16362,2020-06-24,115000.0,Vente,15989
16363,2020-05-14,94000.0,Vente,15990
16364,2020-06-18,268000.0,Vente,15991
16365,2020-06-24,340000.0,Vente,15992
16366,2020-06-25,297421.56,Vente,15993
16367,2020-06-25,180000.0,Vente,15994
16368,2020-06-22,194000.0,Vente,15995
16369,2020-06-18,294805.0,Vente,15996
16370,2020-06-17,139000.0,Vente,15997
16371,2020-06-19,171428.0,Vente,15998
16372,2020-06-19,128800.0,Vente,15999
16373,2020-06-29,265000.0,Vente,16000
16374,2020-06-30,146000.0,Vente,16001
16375,2020-06-22,148500.0,Vente,16002
16376,2020-06-30,60000.0,Vente,16003
16377,2020-06-30,179500.0,Vente,16004
16378,2020-06-29,80000.0,Vente,16005
16379,2020-06-30,175000.0,Vente,16006
16380,2020-06-29,210000.0,Vente,16007
16381,2020-05-19,1032000.0,Vente,16008
16382,2020-06-30,280000.0,Vente,16009
16383,2020-06-23,176000.0,Vente,16010
16384,2020-01-06,138000.0,Vente,16011
16385,2020-01-17,55000.0,Vente,16012
16386,2020-01-08,145000.0,Vente,16013
16387,2020-01-02,122850.0,Vente,16014
16388,2020-01-13,306600.0,Vente,16015
16389,2020-01-17,74000.0,Vente,16016
16390,2020-05-28,272400.0,Vente,16017
16391,2020-02-08,135000.0,Vente,16018
16392,2020-06-08,140000.0,Vente,16019
16393,2020-06-05,406300.0,Vente,16020
16394,2020-02-05,134250.0,Vente,16021
16395,2020-02-29,146950.0,Vente,16022
16396,2020-05-28,210000.0,Vente,16023
16397,2020-01-13,225000.0,Vente,16024
16398,2020-01-14,145000.0,Vente,16025
16399,2020-01-27,123000.0,Vente,16026
16400,2020-01-22,164221.34,Vente,16027
16401,2020-01-30,165000.0,Vente,16028
16402,2020-02-03,117500.0,Vente,16029
16403,2020-01-21,100100.0,Vente,16030
16404,2020-04-17,111700.0,Vente,16031
16405,2020-01-15,113812.0,Vente,16032
16406,2020-06-05,126000.0,Vente,16033
16407,2020-02-03,151000.0,Vente,16034
16408,2020-02-03,170000.0,Vente,16035
16409,2020-01-30,84500.0,Vente,16036
16410,2020-01-31,105000.0,Vente,16037
16411,2020-02-13,88000.0,Vente,16038
16412,2020-02-04,121000.0,Vente,16039
16413,2020-02-14,156000.0,Vente,16040
16414,2020-02-17,156000.0,Vente,16041
16415,2020-05-12,144000.0,Vente,16042
16416,2020-01-31,220000.0,Vente,16043
16417,2020-02-24,130000.0,Vente,16044
16418,2020-06-05,125000.0,Vente,16044
16419,2020-05-19,120400.0,Vente,16045
16420,2020-02-10,98275.0,Vente,16046
16421,2020-02-24,59000.0,Vente,16047
16422,2020-01-13,113880.0,Vente,16048
16423,2020-02-12,96000.0,Vente,16049
16424,2020-03-12,135459.0,Vente,16050
16425,2020-02-25,125000.0,Vente,16051
16426,2020-02-28,149500.0,Vente,16052
16427,2020-02-20,187600.0,Vente,16053
16428,2020-02-21,110000.0,Vente,16054
16429,2020-02-18,135750.0,Vente,16055
16430,2020-03-02,117000.0,Vente,16056
16431,2020-03-10,135000.0,Vente,16057
16432,2020-03-09,98762.59,Vente,16058
16433,2020-03-02,199000.0,Vente,16059
16434,2020-04-17,155544.0,Vente,16060
16435,2020-05-29,210000.0,Vente,16061
16436,2020-03-11,118710.0,Vente,16062
16437,2020-03-06,253500.0,Vente,16063
16438,2020-03-06,197070.0,Vente,16064
16439,2020-04-17,171274.81,Vente,16065
16440,2020-04-27,290000.0,Vente,16066
16441,2020-03-31,333000.0,Vente,16067
16442,2020-04-27,164000.0,Vente,16068
16443,2020-04-17,80000.0,Vente,16069
16444,2020-06-29,210000.0,Vente,16070
16445,2020-02-20,40000.0,Vente,16071
16446,2020-06-11,68000.0,Vente,16072
16447,2020-06-26,330000.0,Vente,16073
16448,2020-01-31,116000.0,Vente,16074
16449,2020-02-28,337303.0,Vente,16075
16450,2020-05-13,80590.0,Vente,16076
16451,2020-05-29,65820.0,Vente,16077
16452,2020-04-24,203900.0,Vente,16078
16453,2020-05-15,143500.0,Vente,16079
16454,2020-04-30,140000.0,Vente,16080
16455,2020-06-02,261500.0,Vente,16081
16456,2020-05-15,60000.0,Vente,16082
16457,2020-05-06,135000.0,Vente,16083
16458,2020-05-18,136000.0,Vente,16084
16459,2020-05-15,104800.0,Vente,16085
16460,2020-05-18,370000.0,Vente,16086
16461,2020-05-25,285000.0,Vente,16087
16462,2020-05-29,160000.0,Vente,16088
16463,2020-05-18,238000.0,Vente,16089
16464,2020-05-18,153000.0,Vente,16090
16465,2020-05-15,118300.0,Vente,16091
16466,2020-01-30,116500.0,Vente,16092
16467,2020-06-04,93500.0,Vente,16093
16468,2020-05-27,225000.0,Vente,16094
16469,2020-05-18,315000.0,Vente,16095
16470,2020-05-19,166000.0,Vente,16096
16471,2020-06-05,95000.0,Vente,16097
16472,2020-05-20,195000.0,Vente,16098
16473,2020-06-16,194000.0,Vente,16099
16474,2020-06-02,510000.0,Vente,16100
16475,2020-05-19,138300.0,Vente,16101
16476,2020-05-26,186000.0,Vente,16102
16477,2020-06-10,95200.0,Vente,16103
16478,2020-05-27,135000.0,Vente,16104
16479,2020-06-17,110000.0,Vente,16105
16480,2020-05-23,305000.0,Vente,16106
16481,2020-06-04,169000.0,Vente,16107
16482,2020-06-15,147500.0,Vente,16108
16483,2020-02-14,209000.0,Vente,16109
16484,2020-04-23,134000.0,Vente,16110
16485,2020-05-18,285000.0,Vente,16111
16486,2020-05-28,170000.0,Vente,16112
16487,2020-06-08,34000.0,Vente,16113
16488,2020-04-21,82000.0,Vente,16114
16489,2020-03-02,650000.0,Vente,16115
16490,2020-05-29,290000.0,Vente,16116
16491,2020-06-10,292000.0,Vente,16117
16492,2020-06-19,291000.0,Vente,16118
16493,2020-06-18,143500.0,Vente,16119
16494,2020-03-20,267335.0,Vente,16120
16495,2020-06-18,196000.0,Vente,16121
16496,2020-06-29,130000.0,Vente,16122
16497,2020-06-17,148088.19,Vente,16123
16498,2020-02-27,220000.0,Vente,16124
16499,2020-03-06,208000.0,Vente,16125
16500,2020-04-10,112000.0,Vente,16126
16501,2020-03-11,343000.0,Vente,16127
16502,2020-01-17,774212.0,Vente,16128
16503,2020-01-10,120200.0,Vente,16129
16504,2020-01-10,239850.0,Vente,16130
16505,2020-02-06,307500.0,Vente,16131
16506,2020-03-10,385000.0,Vente,16132
16507,2020-03-04,89000.0,Vente,16133
16508,2020-06-09,180000.0,Vente,16134
16509,2020-06-08,220000.0,Vente,16135
16510,2020-01-06,106574.1,Vente,16136
16511,2020-04-30,472986.0,Vente,16137
16512,2020-06-11,194000.0,Vente,16138
16513,2020-05-14,105000.0,Vente,16139
16514,2020-06-29,130000.0,Vente,16140
16515,2020-06-25,238000.0,Vente,16141
16516,2020-06-18,240000.0,Vente,16142
16517,2020-03-12,298800.0,Vente,16143
16518,2020-06-16,29490.0,Vente,16144
16519,2020-06-27,246000.0,Vente,16145
16520,2020-06-26,150000.0,Vente,16146
16521,2020-06-30,235000.0,Vente,16147
16522,2020-06-19,176995.0,Vente,16148
16523,2020-01-15,77000.0,Vente,16149
16524,2020-01-21,117000.0,Vente,16150
16525,2020-01-24,141920.0,Vente,16151
16526,2020-01-30,84000.0,Vente,16152
16527,2020-01-30,109000.0,Vente,16153
16528,2020-06-08,242000.0,Vente,16154
16529,2020-01-30,150000.0,Vente,16155
16530,2020-02-17,89000.0,Vente,16156
16531,2020-06-05,203000.0,Vente,16157
16532,2020-02-18,140000.0,Vente,16158
16533,2020-02-05,243000.0,Vente,16159
16534,2020-02-21,175000.0,Vente,16160
16535,2020-05-15,166900.0,Vente,16161
16536,2020-06-17,185000.0,Vente,16162
16537,2020-06-01,177650.0,Vente,16163
16538,2020-02-10,74000.0,Vente,16164
16539,2020-02-24,265000.0,Vente,16165
16540,2020-03-03,180000.0,Vente,16166
16541,2020-02-21,180000.0,Vente,16167
16542,2020-04-10,196000.0,Vente,16168
16543,2020-03-11,87000.0,Vente,16169
16544,2020-04-24,103000.0,Vente,16170
16545,2020-05-12,213800.0,Vente,16171
16546,2020-05-26,59000.0,Vente,16172
16547,2020-06-05,58000.0,Vente,16173
16548,2020-05-14,96350.0,Vente,16174
16549,2020-05-19,229500.0,Vente,16175
16550,2020-05-22,160200.0,Vente,16176
16551,2020-01-31,162000.0,Vente,16177
16552,2020-05-29,329000.0,Vente,16178
16553,2020-06-10,127800.0,Vente,16179
16554,2020-06-11,148000.0,Vente,16180
16555,2020-06-19,270000.0,Vente,16181
16556,2020-06-23,95600.0,Vente,16182
16557,2020-06-27,150000.0,Vente,16183
16558,2020-06-27,175000.0,Vente,16184
16559,2020-01-07,119000.0,Vente,16185
16560,2020-01-06,291000.0,Vente,16186
16561,2020-02-18,330000.0,Vente,16187
16562,2020-01-30,205000.0,Vente,16188
16563,2020-06-24,285000.0,Vente,16189
16564,2020-01-23,90500.0,Vente,16190
16565,2020-05-27,212000.0,Vente,16191
16566,2020-06-15,287238.0,Vente,16192
16567,2020-01-13,205000.0,Vente,16193
16568,2020-05-12,40000.0,Vente,16194
16569,2020-06-11,147000.0,Vente,16195
16570,2020-01-17,41000.0,Vente,16196
16571,2020-06-08,278000.0,Vente,16197
16572,2020-03-03,110000.0,Vente,16198
16573,2020-05-25,390000.0,Vente,16199
16574,2020-05-20,255000.0,Vente,16200
16575,2020-01-23,173800.0,Vente,16201
16576,2020-02-10,228000.0,Vente,16202
16577,2020-05-20,373000.0,Vente,16203
16578,2020-01-14,68000.0,Vente,16204
16579,2020-01-30,170000.0,Vente,16205
16580,2020-02-07,221000.0,Vente,16206
16581,2020-02-17,115000.0,Vente,16207
16582,2020-02-28,267000.0,Vente,16208
16583,2020-05-20,375000.0,Vente,16209
16584,2020-05-20,165110.0,Vente,16210
16585,2020-01-29,78000.0,Vente,16211
16586,2020-04-15,90000.0,Vente,16211
16587,2020-05-22,102804.0,Vente,16212
16588,2020-01-23,108000.0,Vente,16213
16589,2020-01-31,112500.0,Vente,16214
16590,2020-02-07,465643.0,Vente,16215
16591,2020-02-13,57500.0,Vente,16216
16592,2020-02-07,78700.0,Vente,16217
16593,2020-01-30,98000.0,Vente,16218
16594,2020-02-10,290000.0,Vente,16219
16595,2020-02-10,127500.0,Vente,16220
16596,2020-02-24,33000.0,Vente,16221
16597,2020-06-25,55000.0,Vente,16221
16598,2020-03-05,92600.0,Vente,16222
16599,2020-03-04,83000.0,Vente,16223
16600,2020-05-20,216000.0,Vente,16224
16601,2020-05-27,140600.0,Vente,16225
16602,2020-02-20,70000.0,Vente,16226
16603,2020-02-10,113000.0,Vente,16227
16604,2020-02-11,126200.0,Vente,16228
16605,2020-01-03,148570.0,Vente,16229
16606,2020-01-14,157000.0,Vente,16229
16607,2020-03-02,147000.0,Vente,16230
16608,2020-06-12,105000.0,Vente,16231
16609,2020-03-13,50000.0,Vente,16232
16610,2020-06-30,59000.0,Vente,16232
16611,2020-06-25,76000.0,Vente,16233
16612,2020-06-10,81859.0,Vente,16234
16613,2020-03-13,220000.0,Vente,16235
16614,2020-03-13,155000.0,Vente,16236
16615,2020-03-09,38500.0,Vente,16237
16616,2020-05-19,39600.0,Vente,16238
16617,2020-03-04,194000.0,Vente,16239
16618,2020-03-11,201500.0,Vente,16240
16619,2020-04-07,77600.0,Vente,16241
16620,2020-04-15,217500.0,Vente,16242
16621,2020-04-02,50500.0,Vente,16243
16622,2020-06-12,70000.0,Vente,16244
16623,2020-04-03,118000.0,Vente,16245
16624,2020-04-15,320000.0,Vente,16246
16625,2020-04-29,161200.0,Vente,16247
16626,2020-02-21,72000.0,Vente,16248
16627,2020-02-28,161500.0,Vente,16249
16628,2020-05-20,86512.0,Vente,16250
16629,2020-05-20,133100.0,Vente,16251
16630,2020-05-13,83200.0,Vente,16252
16631,2020-02-10,130000.0,Vente,16253
16632,2020-05-20,88500.0,Vente,16254
16633,2020-05-12,82000.0,Vente,16255
16634,2020-05-19,204250.0,Vente,16256
16635,2020-03-16,269500.0,Vente,16257
16636,2020-06-17,176500.0,Vente,16258
16637,2020-05-18,84000.0,Vente,16259
16638,2020-05-15,288600.0,Vente,16260
16639,2020-05-15,92000.0,Vente,16261
16640,2020-05-22,138000.0,Vente,16262
16641,2020-05-20,235000.0,Vente,16263
16642,2020-03-11,165000.0,Vente,16264
16643,2020-02-12,164400.0,Vente,16265
16644,2020-05-29,93000.0,Vente,16266
16645,2020-05-07,162000.0,Vente,16267
16646,2020-05-25,99900.0,Vente,16268
16647,2020-06-03,100000.0,Vente,16269
16648,2020-05-29,85000.0,Vente,16270
16649,2020-03-12,218000.0,Vente,16271
16650,2020-06-08,135500.0,Vente,16272
16651,2020-06-26,93000.0,Vente,16273
16652,2020-02-06,141000.0,Vente,16274
16653,2020-02-25,68500.0,Vente,16275
16654,2020-05-29,121000.0,Vente,16276
16655,2020-06-24,104275.0,Vente,16277
16656,2020-06-11,103000.0,Vente,16277
16657,2020-06-18,141000.0,Vente,16278
16658,2020-06-29,403885.0,Vente,16279
16659,2020-06-12,372500.0,Vente,16280
16660,2020-06-19,140000.0,Vente,16281
16661,2020-06-22,130000.0,Vente,16282
16662,2020-06-17,75000.0,Vente,16283
16663,2020-06-12,230000.0,Vente,16284
16664,2020-06-25,140000.0,Vente,16285
16665,2020-01-08,165200.0,Vente,16286
16666,2020-01-15,79500.0,Vente,16287
16667,2020-01-29,235900.0,Vente,16288
16668,2020-02-14,595000.0,Vente,16289
16669,2020-02-14,459056.0,Vente,16289
16670,2020-01-24,402300.0,Vente,16290
16671,2020-04-15,82665.0,Vente,16291
16672,2020-01-15,201000.0,Vente,16292
16673,2020-01-10,228000.0,Vente,16293
16674,2020-01-24,165000.0,Vente,16294
16675,2020-01-27,170000.0,Vente,16295
16676,2020-02-05,186400.0,Vente,16296
16677,2020-03-31,118000.0,Vente,16297
16678,2020-01-31,116500.0,Vente,16298
16679,2020-02-03,238500.0,Vente,16299
16680,2020-03-24,148500.0,Vente,16300
16681,2020-02-06,114000.0,Vente,16301
16682,2020-01-27,95000.0,Vente,16302
16683,2020-03-05,90000.0,Vente,16303
16684,2020-05-04,125000.0,Vente,16304
16685,2020-05-14,185350.0,Vente,16305
16686,2020-02-07,158000.0,Vente,16306
16687,2020-02-07,73000.0,Vente,16307
16688,2020-02-05,277750.0,Vente,16308
16689,2020-01-30,234000.0,Vente,16309
16690,2020-02-14,143100.0,Vente,16310
16691,2020-05-28,119500.0,Vente,16311
16692,2020-02-14,330000.0,Vente,16312
16693,2020-02-14,295000.0,Vente,16313
16694,2020-02-14,214000.0,Vente,16314
16695,2020-02-15,130000.0,Vente,16315
16696,2020-01-29,214500.0,Vente,16316
16697,2020-02-03,214700.0,Vente,16317
16698,2020-02-24,440000.0,Vente,16318
16699,2020-04-20,322500.0,Vente,16319
16700,2020-05-18,254850.0,Vente,16320
16701,2020-01-31,85000.0,Vente,16321
16702,2020-02-25,212840.0,Vente,16322
16703,2020-04-24,262000.0,Vente,16323
16704,2020-06-12,102500.0,Vente,16324
16705,2020-06-08,196000.0,Vente,16325
16706,2020-06-09,482500.0,Vente,16326
16707,2020-02-13,106000.0,Vente,16327
16708,2020-02-21,148000.0,Vente,16328
16709,2020-02-14,155000.0,Vente,16329
16710,2020-05-29,189598.58,Vente,16330
16711,2020-04-17,35000.0,Vente,16331
16712,2020-01-21,45200.0,Vente,16332
16713,2020-06-04,40700.0,Vente,16333
16714,2020-06-19,45000.0,Vente,16334
16715,2020-02-14,225000.0,Vente,16335
16716,2020-05-28,256000.0,Vente,16336
16717,2020-02-20,143000.0,Vente,16337
16718,2020-02-14,158000.0,Vente,16338
16719,2020-03-17,158900.0,Vente,16339
16720,2020-04-21,110887.0,Vente,16339
16721,2020-05-28,112000.0,Vente,16340
16722,2020-06-12,185000.0,Vente,16341
16723,2020-03-05,194000.0,Vente,16342
16724,2020-06-12,280000.0,Vente,16343
16725,2020-03-09,240000.0,Vente,16344
16726,2020-03-11,299000.0,Vente,16345
16727,2020-03-12,81500.0,Vente,16346
16728,2020-02-20,141500.0,Vente,16347
16729,2020-03-17,205000.0,Vente,16348
16730,2020-02-28,78000.0,Vente,16349
16731,2020-03-05,153000.0,Vente,16350
16732,2020-03-26,219755.0,Vente,16351
16733,2020-04-01,161000.0,Vente,16352
16734,2020-03-26,150000.0,Vente,16353
16735,2020-05-15,224000.0,Vente,16354
16736,2020-04-23,113000.0,Vente,16355
16737,2020-04-28,215000.0,Vente,16356
16738,2020-04-30,58000.0,Vente,16357
16739,2020-06-26,241000.0,Vente,16358
16740,2020-04-15,205000.0,Vente,16359
16741,2020-05-06,80000.0,Vente,16360
16742,2020-05-26,73000.0,Vente,16361
16743,2020-05-11,296000.0,Vente,16362
16744,2020-06-02,202120.0,Vente,16363
