IdLogement,IdMutation
8264,1033
9310,1034
9875,1035
12223,1036
4937,1036
21592,1036
15285,1037
17138,1038
17146,1039
17827,1040
18695,1041
19771,1042
20699,1043
17649,1043
21284,1043
26804,1043
22630,1044
22646,1045
20653,1045
13675,1045
22677,1046
26749,1047
205,1048
214,1049
215,1050
2503,1050
13117,1050
13474,1050
216,1051
207,1052
208,1053
10587,1053
20684,1053
1486,1054
31720,1054
4484,1055
4987,1056
9816,1057
10758,1058
26360,1058
12171,1059
15159,1060
7072,1060
21387,1060
9395,1060
12997,1060
32254,1060
15286,1061
27252,1061
15334,1062
15355,1063
15478,1064
15500,1065
17356,1066
