IdVoie,TypeVoie,Voie
8242,RUE,DU SARDON
8243,BD,DESAIX
8244,PL,EUGENE ROUHER
8245,AV,DE BROCQUEVILLE
8246,RUE,DAURAT
8247,FG,DE LA BADE
8248,RUE,DU DOCTEUR GUBLER
8249,BD,ETIENNE CLEMENTEL
8250,AV,DE CLERMONT
8251,AV,DES ETATS UNIS
8252,RUE,DE LA HARPE
8253,RUE,MALOUET
8254,RUE,ANTOINE ARNAUD
8255,AV,BERANGER
8256,CHE,DES QUINZES
8257,AV,DU DR ROUX ST NECTAIRE BA
8258,RUE,DE BIZALEIX
8259,RTE,DU CHAMBOURGUET
8260,RUE,DES CAVES
8261,,SUPER BESSE
8262,RUE,DE LAVAUR
8263,BD,DE LA MANLIERE
8264,RUE,DU CHIEN
8265,,CHASTREIX SANCY
8266,AV,FOUCHET
8267,RUE,PAUL ELUARD
8268,AV,GASTON LACOSTE
8269,RUE,DE BOYRIE
8270,RUE,DU LYS
8271,RTE,DE SAINT JACQUES
8272,AV,DE LONS
8273,RUE,D'ETIGNY
8274,RUE,ROMAIN TRESARIEU
8275,AV,DU STADE NAUTIQUE
8276,RUE,DU SOUST
8277,AV,MIRABELLE
8278,RUE,CASTETNAU
8279,RUE,SAINT MARC
8280,RUE,DU COLONEL GLOXIN
8281,ALL,DU PIC D'ANIE
8282,PL,DARRALDE
8283,RUE,DE GUICHE
8284,ALL,DES CEDRES
8285,RUE,DE FOIX
8286,AV,FEDERICO GARCIA LORCA
8287,RUE,MARECHAL JOFFRE
8288,AV,DU DIX HUITIEME RI
8289,BD,CHAMPETIER DE RIBES
8290,RUE,LOUIS DARAN
8291,RUE,DU LACAOU
8292,AV,DU PARC BEAUCHAMPS
8293,AV,HENRI DUNANT
8294,CHE,DE L ENSOUREYADO
8295,RTE,DE LA LANDE
8296,BD,BLERIOT
8297,IMP,DES CHAMPS
8298,RUE,DU CORPS FRANC POMMIES
8299,RUE,DE L ABBE LUDOVIC GAURIER
8300,AV,PIERRE MASSE
8301,BD,RECTEUR JEAN SARRAILH
8302,RUE,GASTON PHOEBUS
8303,AV,BARON SEGUIER
8304,RUE,DU GAVE
8305,AV,DE BUROS
8306,RUE,MANESCAU
8307,RUE,GENSEMIN
8308,RUE,DUBOUE
8309,AV,SAN CARLOS
8310,RUE,MONTPENSIER
8311,RUE,GASTON PLANTE
8312,RUE,LAPEYRERE
8313,RUE,DU CHANOINE LABORDE
8314,RUE,DE MEON
8315,RUE,MICHEL HOUNAU
8316,,CHEMIN DE LONS
8317,AV,DE MONTARDON
8318,RUE,BONADO
8319,AV,DES DAMES DE ST MAUR
8320,RUE,DU GYPAETE
8321,RUE,DU GENERAL FOY
8322,RUE,JEANNE LASSANSAA
8323,AV,DU MOULIN
8324,CHE,DE FRANCOY
8325,,PALAIS DES PYRENEES BLOC B
8326,AV,DU TONKIN
8327,BD,DU CAMI SALIE
8328,BD,DE LA PAIX
8329,RUE,PALASSOU
8330,ALL,DU BOIS DE LONS
8331,RUE,JEAN JOVE
8332,ZAC,SAINT SIGISMOND
8333,IMP,D OSSAU
8334,RUE,DE LONGCHAMP
8335,RUE,SAMONZET
8336,RUE,ALEXANDER TAYLOR
8337,RUE,TRAN
8338,RUE,EMILE GARET
8339,PL,PIERRE ET MARIE CURIE
8340,RUE,HENRI FAISANS
8341,RUE,DES LANNES
8342,RUE,D'ELISA
8343,RUE,ALFRED DE LASSENCE
8344,RUE,DES CHASSEURS
8345,RUE,MULOT
8346,RUE,DEVERIA
8347,RUE,DE NOLIVOS
8348,ALL,DU FRONTON
8349,PL,DE LA HAUTE BIELLE
8350,RUE,DE LA CASCADE
8351,LOT,BELLEVUE
8352,,GOURETTE
8353,AV,CASTELLANE
8354,RUE,MAYTIE
8355,PL,EUGENIE
8356,RTE,DE LYS
8357,RES,LE MAILHNE
8358,ALL,DE LA GRAVIERE
8359,AV,GENERAL MAC CROSKEY
8360,RES,JOUANETOTTE
8361,,KIROLETAKO ATEKAMOTZA
8362,RUE,TOURASSE
8363,RUE,DU FORT
8364,RUE,ERMEND BONNAL
8365,RES,DU CLOS ST MARTIN
8366,BD,THIERS
8367,AV,DES MAGNOLIAS
8368,RES,OLDARRA
8369,AV,ANDENIA
8370,AV,LAHONTINE
8371,AV,DE LA REINE VICTORIA
8372,RUE,PANNECAU
8373,CHE,LANDABOURE
8374,CHE,DE TEILLERIA
8375,RUE,DES TONNELIERS
8376,RUE,O SHEA
8377,ALL,DE L EMPEREUR
8378,ALL,JEAN DUFOURG
8379,CHE,DU MOULIN DE HABAS
8380,AV,DE LA LEGION TCHEQUE
8381,RUE,PEYROLOUBILH
8382,ALL,DE NIERT
8383,RUE,LAGREOU
8384,ALL,EL CANO
8385,RUE,MAUBEC
8386,AV,JAULERRY
8387,AV,DE MOUNEDE
8388,RUE,HARISPE
8389,ALL,LEON DONGAITZ
8390,IMP,UHARTIA
8391,AV,JOSEPH PINATEL
8392,RES,VICTORIA SURF
8393,,QUARTIER URCURAY
8394,AV,D ESPAGNE
8395,RUE,BOURGNEUF
8396,RTE,D ARNEGUY
8397,AV,DE BIARRITZ
8398,RTE,DE MAIGNON
8399,RUE,LABOURDETTE
8400,RUE,DE SAINTE BARBE
8401,AV,DE CHANTACO
8402,AV,JAUREGUIBERRY
8403,RUE,DES ROCHERS
8404,AV,BESQUES
8405,RES,RIVES DE L ADOUR
8406,RUE,DE LA RAILLERE
8407,RUE,LEON DALLOZ
8408,RUE,CORPS FRANC POMMIES
8409,AV,AVENUE DES THERMES
8410,RTE,DE PIERREFITTE
8411,RUE,FRANCOIS MOUSIS
8412,RTE,DE LANCON
8413,CHE,DE L ARTIGOU
8414,IMP,DU PONT DE GERDE
8415,RUE,KLEBER PROLONGEE
8416,RUE,DE CRONSTADT
8417,RUE,DUPONT
8418,PL,DU 12EME RI
8419,RTE,DE LABATSUS
8420,CHE,LANNEDARRE
8421,RUE,LAGARRIGUE
8422,RES,CORISANDE
8423,RUE,FRANCOIS MARQUES
8424,,LE PLA D ADET
8425,PL,DU MARCHE BRAUHAUBAN
8426,CAMI,DETHS AOUSETS
8427,RUE,LARREY
8428,RUE,ANDRE BREYER
8429,RUE,DE PAU
8430,RUE,LEVERRE
8431,BD,HENRI IV
8432,PL,CLEMENCEAU
8433,RUE,DE L AUBERTRON
8434,AV,DU DOCTEUR DOMER
8435,RUE,D ETS MARCATS
8436,RUE,BRAUHAUBAN
8437,PL,DU FOIRAIL
8438,RUE,VINCENT MIR
8439,,CULAS
8440,RUE,D ETIGNY
8441,,MONTAGNE DE BATSEGURE
8442,AV,DU TOURMALET
8443,RUE,DE LORRY
8444,PL,EUGENE CHRISTOPHE
8445,AV,DE L IMPERATRICE EUGENIE
8446,RTE,DE VILLENAVE
8447,PL,PARMENTIER
8448,RUE,DE LA GROTTE
8449,AV,BERTRAND BARERE
8450,CHE,DE LA SENDERE
8451,RUE,LEON POUEY
8452,QUAI,ESTEVENET
8453,RUE,DESPOURRINS
8454,RUE,RAMOND
8455,,ESTIOUERE
8456,RUE,EMILE PEREIRE
8457,BD,LATAPIE FLURIN
8458,AV,MARANSIN
8459,RUE,ANDRE FOURCADE
8460,,BOUZIGUES
8461,BD,DU MARTINET
8462,RUE,NORMANDE
8463,PL,DES PYRENEES
8464,RUE,DE LA PISCINE
8465,RES,LE CATALUNYA
8466,AV,PAUL REIG
8467,RUE,DE CERDAGNE
8468,RES,LE PETIT BOIS
8469,RES,LE CASTELLOU
8470,RES,PORT AU PRINCE
8471,RES,LE HAMEAU DU PAR
8472,RUE,DE TAULIS
8473,RES,LES CYCLADES
8474,RUE,D OMS
8475,AV,MARCELIN ALBERT
8476,RUE,DES OLIVIERS
8477,RES,LES CABESTANS II
8478,RES,LA POINTE VERMEILLE
8479,ALL,DU LEVANT
8480,BD,HIPPOLYTE TIXADOR
8481,RUE,METEZEAU
8482,AV,CHARLES DEPERET
8483,RUE,JOSEPH LOUIS DUC
8484,QUAI,NOBEL
8485,BD,CASSANYES
8486,AV,DE PRADES
8487,RPT,CARLO SCHMID
8488,RES,LES MARINES III
8489,RES,PORT DES SABLES
8490,RES,LES RESIDENCES DE LA PLAGE
8491,IMP,GRANDE LA REAL
8492,ALL,DU CANIGOU
8493,RUE,JOUY D ARNAUD
8494,CAMI,DELS HORTS
8495,RES,LE CARAVELLE
8496,QUAI,DES MARINES DE PORT CANET
8497,RES,LES MAS DE LA MER
8498,PROM,DE LA COTE RADIEUSE
8499,IMP,DU PAS D EN FLOUS
8500,,RAMBLA OCCITANIE
8501,RUE,DUGOMMIER
8502,AV,DES PERVENCHES
8503,RES,LES MARMOTTES
8504,RES,ANGLES PLEIN SUD
8505,RUE,CASTELLANE
8506,RUE,DES QUATRE SAISONS
8507,AV,DU VIEUX PONT
8508,BD,BALCON SUD
8509,AV,DU VALLESPIR
8510,RUE,DE LA GUIXERA
8511,,LA CLOSE
8512,IMP,DES OISEAUX
8513,,LE REAL
8514,RUE,DES THERMES
8515,AV,DU SERRAT DE L OURS
8516,BD,FRANCOIS ARAGO
8517,CAMI,DEL CARGOL
8518,AV,DU GRAND TERMANAL
8519,LOT,LES GENEVRIERS
8520,RUE,DU MAS LION
8521,RES,LE CLOS DES PINS
8522,AV,FRANCESC IRLA
8523,CAE,D AMONT
8524,RUE,PALAIS GRILLET
8525,RUE,REY LORAS
8526,RUE,EUGENE PONS
8527,RUE,JEANNE - MARIE CELU
8528,RUE,SAINT PIERRE DE VAISE
8529,AV,AUGUSTE WISSEL
8530,LOT,LES GRANDES TERRES
8531,RUE,ARTAUD
8532,BD,DES CANUTS
8533,RUE,MARTIN BASSE
8534,AV,DE MENIVAL
8535,RUE,DE ST CYR
8536,RUE,BURDEAU
8537,RUE,DU BEAL
8538,RUE,DU CAPITAINE JULIEN
8539,PL,DE LA RHODIACETA
8540,RUE,IMBERT COLOMES
8541,RTE,DE STRASBOURG
8542,PAS,PANAMA
8543,RUE,PROFESSEUR PATEL
8544,RUE,DESIREE
8545,RUE,PELLETIER
8546,PL,AMPERE
8547,RUE,MARIE HENRIETTE
8548,MTE,DE LA GRANDE COTE
8549,QUAI,ROMAIN ROLLAND
8550,,GRANDE RUE DE SAINT CLAIR
8551,RUE,DUGAS MONTBEL
8552,RUE,RIVET
8553,QUAI,ST VINCENT
8554,RUE,SGT BLANDAN
8555,CHE,DE CREPIEUX
8556,RUE,FELIX MANGINI
8557,RUE,DE LA CLAIRE
8558,RUE,DE LA FRATERNELLE
8559,CHE,DE PARENTY
8560,PAS,MAS
8561,RUE,VAUBECOUR
8562,QUAI,SAINT ANTOINE
8563,RUE,PAILLERON
8564,RUE,CHINARD
8565,ALL,DU 4 AVRIL 1908
8566,PL,SATHONAY
8567,RUE,DU GEN BROSSET
8568,QUAI,PIERRE SCIZE
8569,RUE,DES REMPARTS D'AINAY
8570,RUE,LOUIS THEVENET
8571,RUE,SOEUR BOUVIER
8572,RUE,DU BOEUF
8573,QUAI,JEAN MOULIN
8574,AV,BARTHELEMY BUYER
8575,BD,DE LA CROIX ROUSSE
8576,RUE,PIERRE VALDO
8577,RUE,TOURRET
8578,RUE,DE L ANNONCIADE
8579,RUE,DU BOURBONNAIS
8580,RUE,TERME
8581,CRS,D HERBOUVILLE
8582,RUE,BONY
8583,PL,MARCEL BERTONE
8584,PL,CROIX PAQUET
8585,RUE,BOURNES
8586,CRS,CHARLEMAGNE
8587,RUE,SEGUIN
8588,RUE,STE CATHERINE
8589,RUE,RENE TACHON
8590,RTE,DU TREVE ORAY
8591,RUE,SERGENT MICHEL BERTHET
8592,AV,DES MARRONNIERS
8593,CHE,DU VIEUX CREPIEUX
8594,QUAI,JAYR
8595,RUE,JUIVERIE
8596,RUE,JEAN MARIE LECLAIR
8597,CRS,ROUGET DE LISLE
8598,RUE,ROUSSY
8599,CHE,DU CHARROI
8600,RUE,GENERAL DE SEVE
8601,PL,GEORGE SAND
8602,RUE,PHILIPPE DE LASSALLE
8603,QUAI,DE VILLEVERT
8604,RUE,PDT EDOUARD HERRIOT
8605,RUE,DU SOUVENIR
8606,RUE,ROQUETTE
8607,PL,ANTONIN PONCET
8608,PL,TOBIE ROBATEL
8609,CHE,DU PELLERU
8610,RUE,JOSEPHIN SOULARY
8611,QUAI,GAILLETON
8612,RUE,FERRANDIERE
8613,CRS,BAYARD
8614,PTR,PTE RUE DES FEUILLANTS
8615,RUE,DE L ARBRE SEC
8616,RUE,COSTE
8617,GR,GDE RUE DE VAISE
8618,CHE,DE LA VOSNE
8619,CHE,DE LA PLAGE
8620,AV,DU POINT DU JOUR
8621,RUE,TABLES CLAUDIENNES
8622,RUE,AUDRAN
8623,RUE,CLAUDE JOSEPH BONNET
8624,RUE,DE LA BOURSE
8625,RUE,GEORGES MARTIN WITKOWSKI
8626,RUE,GILIBERT
8627,RUE,FRANCOIS PEISSEL
8628,RUE,D'ENGHIEN
8629,RUE,ROYET
8630,PAS,LAVOISIER
8631,RUE,DE L ABBE PAPON
8632,RUE,DU CHATEAU DE LA DUCHERE
8633,RUE,CHILDEBERT
8634,CHE,DU GRILLON
8635,RUE,BISSARDON
8636,AV,GABRIEL PERI
8637,RUE,MOULOUDJI
8638,RUE,BELLECORDIERE
8639,MTE,DU GOURGUILLON
8640,RUE,DU 24 MARS 1852
8641,RUE,RENE LEYNAUD
8642,RUE,DE LA GARENNE
8643,PL,DES TERREAUX
8644,RUE,DU CHARIOT D OR
8645,BD,DES CASTORS
8646,IMP,DU MONTEILLER
8647,RUE,DUMENGE
8648,RUE,LAURENCIN
8649,RUE,DU MONT D OR
8650,RUE,PIERRE BOURGEOIS
8651,RUE,PIZAY
8652,RUE,GROLEE
8653,RUE,LEMOT
8654,RUE,JACQUES - LOUIS HENON
8655,RUE,EMILE DUPORT
8656,GR,GDE RUE ST RAMBERT
8657,RUE,CLOTILDE BIZOLON
8658,PL,TABAREAU
8659,RUE,NEYRET
8660,RUE,PIERRE DUPONT
8661,MTE,DU BELVEDERE
8662,RUE,JEAN MARIE CHARVIEUX
8663,RUE,BELFORT
8664,RUE,MARIETTON
8665,QUAI,RAMBAUD
8666,RUE,DU CEDRE
8667,RUE,DU BON PASTEUR
8668,QUAI,ANDRE LASSAGNE
8669,AV,GENERAL DWIGHT EISENHOWER
8670,RUE,JANIN
8671,RUE,BODIN
8672,RUE,DU GARET
8673,RUE,DENUZIERE
8674,PL,JULES MASSENET
8675,PL,COLBERT
8676,RUE,MASARYK
8677,RUE,PORT DU TEMPLE
8678,RUE,MULET
8679,RUE,PERE LOUIS DE GALARD
8680,QUAI,JOSEPH GILLET
8681,MTE,DU VERNAY
8682,AV,DES AVORAUX
8683,RUE,ROMARIN
8684,RUE,TAVERNIER
8685,RUE,DOMINIQUE PERFETTI
8686,ALL,DE LA CLE DES CHAMPS
8687,PL,LT MOREL
8688,RUE,D IVRY
8689,RUE,ST POLYCARPE
8690,RUE,DE LA CHARITE
8691,RUE,CHAZIERE
8692,RUE,TRANSVERSALE
8693,CHE,DE LA MENDILLONNE
8694,RUE,PIERRE BRUNIER
8695,RUE,DES NOYERS
8696,RUE,THOMASSIN
8697,RUE,DE LA GRANGE
8698,PL,GENSOUL
8699,RUE,DES FOSSES DE TRION
8700,RUE,CLAUDIUS MOIROUX
8701,MTE,DES EPIES
8702,RUE,PAUL CHENAVARD
8703,AV,DU 25E RGT TIR SENEGALAIS
8704,RUE,RICHAN
8705,,GDE RUE DE LA CROIX ROUSSE
8706,RUE,DU PAVILLON
8707,PL,ABBE PIERRE
8708,RUE,CHAZAY
8709,RTE,DE ST TRIVIER
8710,RUE,DE LA FAVORITE
8711,RUE,HENRI GORJUS
8712,RUE,SMITH
8713,QUAI,DES ETROITS
8714,QUAI,PAUL SEDALLIAN
8715,MTE,DE LA BOUCLE
8716,RUE,LEFEBVRE
8717,CHE,DE PORT MASSON
8718,PL,EUGENE WERNERT
8719,RUE,ANTOINE DELANDINE
8720,RUE,FERRACHAT
8721,SQ,MAURICE RAVEL
8722,CHE,DE WETTE FAYS
8723,RUE,DES MARINIERS
8724,RUE,CHARLES PORCHER
8725,RUE,FRANCOIS DAUPHIN
8726,CHE,DE PLAIN VALLON
8727,RUE,DE CASTRIES
8728,RUE,GASPARIN
8729,RUE,ANDRE JANIER
8730,RUE,DE THOU
8731,ALL,DE LA CHARDONNIERE
8732,PL,DES JACOBINS
8733,MTE,DE L OBSERVANCE
8734,RUE,PIERRE BLANC
8735,RUE,TUPIN
8736,ALL,DE VALOMBRE
8737,AV,BURDEAU
8738,CHE,DU RAVIN
8739,QUAI,PIERRE DUPONT
8740,RUE,PHILIBERT GAILLARD
8741,CHE,DE NEYRON
8742,RUE,JAMEN GRAND
8743,RUE,DOCTEUR AUGROS
8744,ALL,DE LA SCARPE
8745,RUE,TROUVEE
8746,RUE,DU BAT D ARGENT
8747,RUE,LAURE DIEBOLD
8748,RUE,BARODET
8749,RUE,JOUFFROY D ABBANS
8750,PL,DUMAS DE LOIRE
8751,ALL,EDITH PIAF
8752,MTE,DU CHEMIN NEUF
8753,RUE,DES ARCHERS
8754,RUE,DE MARGNOLLES
8755,RUE,JUSTIN GODART
8756,RUE,DE L ANGILE
8757,RUE,CLAUDE BAUDRAND
8758,RUE,DE LA BOMBARDE
8759,RUE,ROUX SOIGNAT
8760,AV,LACASSAGNE
8761,RUE,D ANVERS
8762,RUE,LAURENT VIBERT
8763,RUE,MALESHERBES
8764,RUE,AUGUSTE PAYANT
8765,PL,AMBROISE COURTOIS
8766,RUE,DE SEZE
8767,CRS,VITTON
8768,RUE,MARIUS BERLIET
8769,RUE,ANDRE PHILIP
8770,RUE,DES RANCY
8771,CRS,LAFAYETTE
8772,CRS,RICHARD VITTON
8773,RUE,DE GERLAND
8774,RUE,MEYNIS
8775,RUE,TURBIL
8776,RUE,ETIENNE RICHERAND
8777,CRS,DE LA LIBERTE
8778,RUE,PIERRE BOURDEIX
8779,RUE,HENRI PENSIER
8780,CRS,PT FRANKLIN ROOSEVELT
8781,RUE,SEBASTIEN GRYPHE
8782,RUE,DE L ABONDANCE
8783,RUE,TETE D'OR
8784,RUE,LIEUTENANT COLONEL GIRARD
8785,AV,PAUL SANTY
8786,RUE,DE MARSEILLE
8787,RUE,BATAILLE
8788,RUE,PIERRE SONNERAT
8789,RUE,DES HERIDEAUX
8790,RUE,MAURICE FLANDIN
8791,RUE,DOMREMY
8792,RUE,ST ANTOINE
8793,RUE,JEAN VALLIER
8794,RUE,DE L HARMONIE
8795,AV,BERTHELOT
8796,RUE,ETIENNE ROGNON
8797,AV,DES FRERES LUMIERE
8798,,COURS DU DOCTEUR LONG
8799,RUE,ELIE ROCHETTE
8800,CRS,ALBERT THOMAS
8801,RUE,JEAN GAY
8802,RUE,VENDOME
8803,RUE,MARIE MADELEINE FOURCADE
8804,AV,LECLERC
8805,RUE,CLAUDE BOYER
8806,RUE,ST NESTOR
8807,RUE,BARREME
8808,RUE,EPARGNE
8809,RUE,SERVIENT
8810,BD,PINEL
8811,RUE,CHALLEMEL LACOUR
8812,RUE,SABINE ET MIRON ZLATIN
8813,RUE,PROFESSEUR PAUL SISLEY
8814,AV,J FRANCOIS RACLET
8815,RUE,RACHAIS
8816,AV,FELIX FAURE
8817,RUE,PRE GAUDRY
8818,RUE,FLORENT
8819,RUE,CHAPONNAY
8820,RUE,XAVIER PRIVAS
8821,RUE,TRARIEUX
8822,RUE,ST GERVAIS
8823,RUE,DES EMERAUDES
8824,RUE,MARC BLOCH
8825,RUE,DU LAC
8826,RTE,DE VIENNE
8827,RUE,TRONCHET
8828,RUE,DES TROIS ROIS
8829,RUE,LORTET
8830,RUE,PAUL CAZENEUVE
8831,RUE,CLAUDE VEYRON
8832,PAS,FEUILLAT
8833,RUE,PIERRE DELORE
8834,IMP,BERCHET
8835,RUE,BARABAN
8836,RUE,DAVID
8837,RUE,CYRANO
8838,RUE,DE L EFFORT
8839,RUE,GABILLOT
8840,AV,GENERAL FRERE
8841,RUE,JEAN PIERRE LEVY
8842,RUE,ST MICHEL
8843,RUE,DE VILLON
8844,RUE,DE LA THIBAUDIERE
8845,RUE,JABOULAY
8846,RUE,PFR RENE GUILLET
8847,RUE,GUSTAVE NADAUD
8848,RUE,CDT CAROLINE AIGLE
8849,RUE,MARCEL MERIEUX
8850,RUE,CRILLON
8851,RUE,HECTOR MALOT
8852,RUE,DUQUESNE
8853,RUE,CLAUDE VIOLET
8854,RUE,SAINT FIRMIN
8855,RUE,DES PUISEURS
8856,RUE,PROFESSEUR GRIGNARD
8857,RUE,MONCEY
8858,BD,DES BROTTEAUX
8859,RUE,PROFESSEUR ROLLET
8860,RUE,CAP ROBERT CLUZAN
8861,RUE,LOUISE
8862,RUE,MORTIER
8863,RUE,VILLEROY
8864,,GDE RUE DE LA GUILLOTIERE
8865,BD,YVES FARGE
8866,RUE,CREPET
8867,RUE,NICOLAI
8868,RUE,PROF MARCEL DARGENT
8869,BD,JEAN VINGT TROIS
8870,RUE,BECHEVELIN
8871,RUE,ESSLING
8872,RUE,DU BRIGADIER VOITURET
8873,RUE,ROGER BRECHAN
8874,AV,AMEDEE RONIN
8875,RUE,ALEXANDRE BOUTIN
8876,RUE,DE CHASSAGNE
8877,CHE,DES PLATES
8878,RUE,MAXIMILIEN DE ROBESPIERRE
8879,RUE,ANTOINE  VACHER
8880,IMP,DU PAVE
8881,RUE,JOSEPH POULET
8882,AV,DU PROGRES
8883,RUE,DU SQUARE
8884,RUE,CHARLES RAVAT
8885,RUE,MARGUERITE
8886,ALL,GERDA TARO
8887,RUE,GEORGES LYVET
8888,RUE,PERSOZ
8889,RUE,BELA BARTOK
8890,RUE,ANTOINE LOUVIER
8891,AV,D OSCHATZ
8892,RUE,JEAN-LOUIS BARRAULT
8893,RUE,ANTOINE POMMEROL
8894,ALL,DES EGLANTINES
8895,RTE,DE GENAS
8896,RUE,COLIN
8897,RUE,ANTONIN PERRIN
8898,RUE,CAMILLE KOECHLIN
8899,CRS,TOLSTOI
8900,RTE,NATIONALE 6
8901,RUE,DOC OLLIER
8902,AV,CDT LHERMINIER
8903,AV,GEORGES ROUGE
8904,RUE,MAGENTA
8905,RUE,DU QUATRE AOUT
8906,RUE,ALFRED BRINON
8907,AV,EDOUARD HERRIOT
8908,AV,MARCEL CACHIN
8909,RUE,MANSARD
8910,AV,VIVIANI
8911,RTE,ST SYMPHORIEN D OZON
8912,CHE,DE LA BERTHAUDIERE
8913,RUE,RENE
8914,RUE,FLACHET
8915,RUE,DES CHARMETTES
8916,RUE,PAUL PECHOUX
8917,,PETITE RUE DE LA VIABERT
8918,RUE,FRANCIS DE PRESSENSE
8919,RUE,LANCON
8920,RUE,JEAN ET JOSEPHINE PEYRI
8921,RUE,DULCIE SEPTEMBER
8922,RUE,DE LA SARRAZINIERE
8923,RUE,MARIUS GROSSO
8924,RUE,DU 23 AOUT 1944
8925,BD,DU DOC COBLOD
8926,RUE,PAUL ARCIS
8927,PL,DES PASSEMENTIERS
8928,AV,ANTOINE ST EXUPERY
8929,BD,HONORE DE BALZAC
8930,RUE,FINE
8931,RUE,DU TONKIN
8932,RUE,DEDIEU
8933,RUE,FAILLEBIN
8934,RUE,FRANCOIS VILLON
8935,RUE,LOUIS SAULNIER
8936,RUE,DU PREMIER MARS 1943
8937,,ROUTE D'HEYRIEUX
8938,RUE,HIPPOLYTE KAHN
8939,RUE,DE LA MAISON FORTE
8940,RUE,JUBIN
8941,RUE,D INKERMANN
8942,RUE,DE LA BAISSE
8943,RUE,NICOLAS GARNIER
8944,ALL,DES JARDINS
8945,AV,FRANCIS DE PRESSENSE
8946,RUE,DE LA CHARRIERE
8947,BD,DU ONZE NOVEMBRE 1918
8948,RUE,MATHIEU DUSSURGEY
8949,RUE,JEAN COLLET
8950,RUE,ANTOINE BERNOUX
8951,CHE,TONY GARNIER
8952,RUE,HENRI VERNEUIL
8953,RUE,DE LA BATTERIE
8954,RUE,EUGENE GUILLEMIN
8955,RUE,LUDOVIC BONIN
8956,IMP,BEAU VALLON
8957,AV,LUCIEN BUISSON
8958,CHE,DES FIGUIERES
8959,RUE,DES MARTYRS DE LA RES
8960,RUE,JEAN CLAUDE VIVANT
8961,ALL,ETIENNE CLEMENTEL
8962,RUE,CHARLES PLASSE
8963,RUE,DU PROFESSEUR ROUX
8964,CHE,DES TERRES NOIRES
8965,RUE,LOUIS GIRARDET
8966,RUE,GEORGES LADOIRE
8967,RUE,ANTOINE LUMIERE
8968,RUE,GASPARD PICARD
8969,RUE,CLAUDE BERRI
8970,,DOUZIEME RUE
8971,RUE,ARISTIDE BRUANT
8972,RUE,DES EPIS
8973,AV,DU DAUPHINE
8974,RUE,CLEMENT MICHUT
8975,RUE,DES COLLONGES
8976,RUE,DU PERRON
8977,,ROUTE D'IRIGNY
8978,ALL,DU FRERE BENOIT
8979,AV,DU 11 NOVEMBRE
8980,RUE,DE LA BUSSIERE
8981,CHE,DE LA PILLOTTE
8982,RUE,DE LA GAILLARDIERE
8983,PL,DES BASSES BAROLLES
8984,AV,DES ARONDIERES
8985,RUE,FLEURY NEUVESEL
8986,RUE,DE LA DAMETTE
8987,RTE,DE VARISSAN
8988,PL,DU 11 NOVEMBRE 1918
8989,ALL,DES BASSES BAROLLES
8990,RTE,DU BATARD
8991,RUE,CLAUDE JUSSEAUD
8992,RUE,JEANNE PARISET
8993,RUE,DE LA GLORIETTE
8994,RUE,DE LA GIRAUDIERE
8995,BD,DES PROVINCES
8996,CHE,DES FERRATIERES
8997,RUE,DAISY GEORGES MARTIN
8998,RUE,DU PENSIONNAT
8999,RUE,DES MARTYRS DE LA LIBERATI
9000,CHE,DU GRAND REVOYET
9001,RUE,STEPHANE DECHANT
9002,RUE,DU VINGTAIN
9003,RUE,DU GAREL
9004,RUE,JEAN ROUSSELIN
9005,CHE,DE LA CROIX PIVORT
9006,RUE,BAUDRAND
9007,RUE,EUGENE GENET
9008,PL,HENRI BARBUSSE
9009,RUE,JOSEPH LONGARINI
9010,BD,DE L EUROPE
9011,LOT,DES CAZARDES
9012,RUE,DES FAIENCIERS
9013,RUE,CLAUDE MICHEL
9014,RUE,JEAN LIGONNET
9015,RUE,COCHARD
9016,ALL,DU CHATEAU
9017,CHE,DE LAVAL
9018,RUE,GUILLOUX
9019,AV,CLEMENCEAU
9020,IMP,JEAN ANTOINE FOISON
9021,RUE,JOSEPH RICARD
9022,RUE,DE LA COMMUNE DE PARIS
9023,RUE,STALINGRAD
9024,RUE,DES RONZIERES
9025,MAIL,DES BASSES BAROLLES
9026,IMP,DE BRASSERONDE
9027,RUE,WALDWISSE
9028,COTE,CARMAGNAC
9029,RUE,FRANCISQUE JOMARD
9030,AV,DE GADAGNE
9031,CHE,DES FONDS
9032,RUE,AMABLE AUDIN
9033,RUE,NARCISSE BERTHOLEY
9034,RTE,DEPARTEMENTALE 386
9035,RUE,MERE ELISE RIVET
9036,PL,GEN LECLERC
9037,RUE,DE BASSENON
9038,CHE,DE CHAZELLES
9039,RUE,ANDRE LAFARGE
9040,RUE,1918-11-11 00:00:00
9041,CHE,DE PUTET
9042,CHE,DE FONTANIERES
9043,RUE,DE CHAMPEMIN
9044,RUE,DU VAGNOT
9045,RUE,CREMAILLERE
9046,,5 RUE DE LA BASTERO LES CE
9047,RTE,DE BRIGNAIS
9048,RUE,AUGUSTE DELAUNE
9049,RUE,DE LA TABLE ROMAINE
9050,CHE,DU LOUP
9051,CHE,DE CHARRIERE BLANCHE
9052,ALL,DES TERRASSES
9053,RUE,JEAN CLAUDE MARTIN
9054,CHE,DE CHALIN
9055,AV,PIERRE DUMOND
9056,AV,DU DOC TERVER
9057,AV,RAYMOND DE VEYSSIERES
9058,CHE,DU CHANCELIER
9059,RUE,FRANCOIS MERMET
9060,RUE,MARIE ALIBERT
